founder_name,company_name,last_funding_type,gender
Sondre Rasch,Superside,series_a,
Soraya Taghavi,Algoriz,seed,
Sofia Pessanha,CareRev,series_a,
Will Patterson,CareRev,series_a,
Jim Xiao,"Mason America, Inc.",series_a,
Brandon Foo,Polymail,seed,
Brandon Shin,Polymail,seed,
Pulin Thakkar,Polymail,seed,
Ryan Mickle,Polymail,seed,
Shahan Khan,Polymail,seed,
Joshua Zloof,Sudden Coffee,seed,
Kal Freese,Sudden Coffee,seed,
Hriday Kemburu,Wildfire,seed,
Jay Patel,Wildfire,seed,
Tim Hyon,Wildfire,seed,
Vinay Ramesh,Wildfire,seed,
Salil Agarwal,ZiffyHomes,seed,
Sanchal Ranjan,ZiffyHomes,seed,
Saurabh Kumar,ZiffyHomes,seed,
Porter Braswell,Jopwell,series_a,
Ryan Williams,Jopwell,series_a,
Ekate Kuznetsova,Token Transit,seed,
Morgan Kikuchi-Conbere,Token Transit,seed,
Sam Daly,Token Transit,seed,
Zack Browne,Token Transit,seed,
Ievgen Nechaiev,Sixa,seed,
Mykola Minchenko,Sixa,seed,
Rotem Yakir,Guggy,seed,
Shahar Yakir,Guggy,seed,
Seun Oh,Miso,series_a,
Victor Ching,Miso,series_a,
Alex Tapper,Sixty,seed,
Andrew King,Sixty,seed,
David Head,Sixty,seed,
Erin Frey,Kip,seed,
Ti Zhao,Kip,seed,
Kelly Littlepage,OneChronos,series_b,
Stephen Johnson,OneChronos,series_b,
Adriano Quiroga,Focal Systems,series_b,
Francois Chaubard,Focal Systems,series_b,
Bryn Jones,PartnerStack,series_b,
Jonathan Mendes,PartnerStack,series_b,
Luke Swanek,PartnerStack,series_b,
Neil Chudleigh,PartnerStack,series_b,
Alex Lofton,Landed,series_b,
Jesse Vaughan,Landed,series_b,
Jonathan Asmis,Landed,series_b,
Alexandre Wayenberg,Shape,seed,
Martin Kessler,Shape,seed,
Bharat Kilaru,Stitch Health,series_a,
Jonathan Weinstein,Stitch Health,series_a,
Klaus Mergener,CareLedger,seed,
Oliver Takach,CareLedger,seed,
Jerome de Lafargue,zeroheight,series_a,
Robin Tindale,zeroheight,series_a,
John Herr,Contraline,series_a,
Kevin Eisenfrats,Contraline,series_a,
Jit Ray Chowdary,Auro Robotics,seed,
Nalin Gupta,Auro Robotics,seed,
Srinivas Reddy,Auro Robotics,seed,
Felipe Mechailech,Sywork,seed,
Marcelo Echeverria,Sywork,seed,
Puneet Mehta,Netomi,series_b,
Jonathan Schwartz,Voodoo Manufacturing,seed,
Max Friefeld,Voodoo Manufacturing,seed,
Oliver Ortlieb,Voodoo Manufacturing,seed,
Patrick Deem,Voodoo Manufacturing,seed,
Christopher Sheehan,WorldCover,series_a,
Shiliang Tang,WorldCover,series_a,
Michael Welsh,Cloudaxis,pre_seed,
Alex Rodrigues,Varden Labs,seed,
Brandon Moak,Varden Labs,seed,
Michael Skupien,Varden Labs,seed,
Alexander Strunkin,Deako,series_b,
Derek Richardson,Deako,series_b,
Rachel Katz,Able Health,seed,
Steve Daniels,Able Health,seed,
Christophe Lassuyt,Moneytis,seed,
Etienne Tatur,Moneytis,seed,
Chris Bakke,Interviewed,seed,
Daniel O'Shea,Interviewed,seed,
Darren Nix,Interviewed,seed,
Kiwamu Tezuka,AirX,series_b,
Taiki Tada,AirX,series_b,
Ravi Balasubramanian,Sandbox Banking,seed,
Skye Isard,Sandbox Banking,seed,
Alexandra Diracles,Vidcode,seed,
Leandra Tejedor,Vidcode,seed,
Melissa Halfon,Vidcode,seed,
Bill Gottlieb,Junction,series_a,
Jake Schrader,Junction,series_a,
Jeff Tarr,Junction,series_a,
Dainis Kruze,Aerones,series_b,
Janis Putrams,Aerones,series_b,
Eugenia Kuyda,Replika,series_a,
Amber Klein,Paystack,series_a,
Ezra Olubi,Paystack,series_a,
Shola Akinlade,Paystack,series_a,
Hugh Gordon,Akido Labs,series_b,
Jared Goodner,Akido Labs,series_b,
Prashant Samant,Akido Labs,series_b,
Kevin Redman,Roofr,series_b,
Richard Nelson,Roofr,series_b,
Noah Shutty,Deepgram,series_b,
Scott Stephenson,Deepgram,series_b,
Guy Morita,Eden,series_b,
Joe Du Bey,Eden,series_b,
Kyle Wilkinson,Eden,series_b,
Doug Brunton,Daily.co,seed,
Kwindla Kramer,Daily.co,seed,
Nina Kuruvilla,Daily.co,seed,
Arun Saigal,Thunkable,series_b,
Laurie Racine,Thunkable,series_b,
WeiHua Li,Thunkable,series_b,
Aayush Rai,Inito,series_a,
Varun AV,Inito,series_a,
Maryam Ziaei,iSono Health,seed,
Shadi Saberi,iSono Health,seed,
Sylwia Brodacka,Enso,seed,
Wojciech Daniło,Enso,seed,
Carl Carell,GetAccept,series_b,
Jonas Blanck,GetAccept,series_b,
Mathias Thulin,GetAccept,series_b,
Samir Smajic,GetAccept,series_b,
Bruce Pla,Revl,series_a,
Eric Sanchez,Revl,series_a,
Nelson Vazquez,Revl,series_a,
Kanjun Qiu,Sourceress,seed,
Ajinkya Malasane,Playment,seed,
Akshay Lal,Playment,seed,
Siddharth Mall,Playment,seed,
Aleksey V Malyshev,testRigor,seed,
Artem Golubev,testRigor,seed,
Enrique Biancato,testRigor,seed,
Enzo Biancato,testRigor,seed,
Ross Murray-Jones,testRigor,seed,
Ian Burgess,Validere,series_b,
Nouman Ahmad,Validere,series_b,
Max Holzeu,Beek,series_a,
Pamela Valdes,Beek,series_a,
Anton Bernstein,Pocket Worlds,series_a,
Gordon Su,Pocket Worlds,series_a,
Jimmy Xu,Pocket Worlds,series_a,
Ammon Bartram,Triplebyte,series_b,
Guillaume Luccisano,Triplebyte,series_b,
Harjeet Taggar,Triplebyte,series_b,
Aaron Krane,Modal,series_a,
Alexander Kates,Vetcove,pre_seed,
Mitchell Kates,Vetcove,pre_seed,
Andrew Jennings,Prenda,series_b,
Kelly Smith,Prenda,series_b,
Luke Miller,Prenda,series_b,
Alexander Harmsen,Iris Automation,series_b,
James Howard,Iris Automation,series_b,
Femi Kuti,Reliance Health,series_b,
Matthew Mayaki,Reliance Health,series_b,
Opeyemi Olumekun,Reliance Health,series_b,
Byron Hsu,Extern,seed,
Matt Wilkerson,Extern,seed,
Wen-Wen Lam,NexTravel,series_a,
Joel Sercel,TransAstra,seed,
Aaron Kaufman,KidPass,series_b,
Chhay Chhun,KidPass,series_b,
Solomon Liou,KidPass,series_b,
Aditya Kaicker,Breathe Well-being,series_b,
Rohan Verma,Breathe Well-being,series_b,
Andrew Walker,AON3D,series_a,
Kevin Han,AON3D,series_a,
Randeep Singh,AON3D,series_a,
Matthew Dukes,Vinebox,series_a,
Rachel Vodofsky,Vinebox,series_a,
Ian Webster,Zenysis,series_b,
Jonathan Stambolis,Zenysis,series_b,
Neerav Jain,Cityfurnish,series_a,
Vinit Jain,Cityfurnish,series_a,
Celina Tenev,Call9,series_b,
Timothy Peck,Call9,series_b,
XiaoSong Mu,Call9,series_b,
Jonathan Richards,GoLorry,seed,
Sanjay Mandava,GoLorry,seed,
ZJ Lin,GoLorry,seed,
Adrian Ramirez,Invofox,pre_seed,
Alberto Gimeno,Invofox,pre_seed,
Carmelo Juanes Rodríguez,Invofox,pre_seed,
Aneesh Karve,Quilt Data,seed,
Kevin Moore,Quilt Data,seed,
Joshua Smith,Gas Pos,seed,
Eliam Medina,Willing,series_a,
Robert Dyson,Willing,series_a,
Dwayne Shaw,Mystro,seed,
Herb Coakley,Mystro,seed,
Matthew Rajcok,Mystro,seed,
James Popper,Amberbox Gunshot Detection,seed,
Ben Thompson,GitPrime,series_a,
Travis Kimmel,GitPrime,series_a,
Michael Ip,Switchboard,seed,
Sagar Malhi,Switchboard,seed,
Jessica Hubley,AnnieCannons,seed,
Laura Hackney,AnnieCannons,seed,
Adam Steinberg,Fetch,series_a,
Chris Glace,Fetch,series_a,
Brian Tobal,Hickory,series_a,
Jack McCloy,Hickory,series_a,
Karen Castelletti,Hickory,series_a,
Daniel Ahmadizade,Riley,seed,
Helson Taveras,Riley,seed,
Garrett Spiegel,Standard Cyborg,seed,
Jeff Huber,Standard Cyborg,seed,
Matic Perovsek,PredictLeads,seed,
Miha Stanovnik,PredictLeads,seed,
Roq Xever,PredictLeads,seed,
Lillian Chou,Bloomberg Second Measure,series_a,
Michael Babineau,Bloomberg Second Measure,series_a,
André Bertram,HelpWear,seed,
Frank Nguyen,HelpWear,seed,
David Kofoed Wind,Peergrade,seed,
Malthe Jørgensen,Peergrade,seed,
Simon Lind,Peergrade,seed,
Adam Hueniken,Revlo,seed,
James Sun,Revlo,seed,
James Sun,Revlo,seed,
Julie Topp,Revlo,seed,
Firdevs Abacioglu,PhysioHealth,pre_seed,
Melike Abacioglu Gunes,PhysioHealth,pre_seed,
Akintunde Ismail Maiyegun,Hingeto,seed,
Leandrew Robinson,Hingeto,seed,
Yaw Owusu Barimah,Hingeto,seed,
Bede Jordan,Shelf Engine,series_b,
Stefan Kalb,Shelf Engine,series_b,
Eric Ho,PaveAI,seed,
Ravi Pamnani,Intact Therapeutics,series_a,
Sid Sinha,Intact Therapeutics,series_a,
Ben Carlos Thypin,Quantierra,seed,
Sandip Trivedi,Quantierra,seed,
Scherezade Momin,Quantierra,seed,
Stephen Jacob Smith,Quantierra,seed,
Fouad Matin,StrongIntro,seed,
Tieshun Roquerre,StrongIntro,seed,
Michael Wasser,BloomAPI,seed,
Andrei Mihu,Heroic Labs,seed,
Christopher Molozian,Heroic Labs,seed,
Mo Firouz,Heroic Labs,seed,
Chris Ishida,Locent,seed,
Matt Joseph,Locent,seed,
Alex Quach,Penny,pre_seed,
Mitchell Lee,Penny,pre_seed,
Jean-Baptiste Aviat,Sqreen,series_a,
Pierre Betouin,Sqreen,series_a,
Umer Adnan,Cowlar,seed,
Umer Ilyas,Cowlar,seed,
Conor Murray,OpenInvest,series_a,
Joshua Levin,OpenInvest,series_a,
Phillip Wei,OpenInvest,series_a,
Mathew Pregasen,Battlecard,seed,
Rikhav Shah,Battlecard,seed,
Ben Maitland-Lewis,Pretty Instant,seed,
Chase Mcaleese,Pretty Instant,seed,
Chris Cave,Pretty Instant,seed,
Chris Thomas,Pretty Instant,seed,
Douglas Rogers,Pretty Instant,seed,
Ama Marfo,Airfordable,seed,
Craig Henry,Airfordable,seed,
Emmanuel Buah,Airfordable,seed,
Andrew Garazha,Oncobox,seed,
Anton Buzdin,Oncobox,seed,
Gerald Fong,Elucify,seed,
Mihir Deo,Elucify,seed,
Naveen Krishnamurthi,Elucify,seed,
Jiliang Ma,Modoo,seed,
Andrew Hess,Staffjoy,seed,
Philip I. Thomas,Staffjoy,seed,
Avni Patel Thompson,Poppy,pre_seed,
Richerd Chan,Poppy,pre_seed,
Benjamin Lavin,Chillabit,seed,
Kyle Kaiser,Chillabit,seed,
Sabby Choudhary,Chillabit,seed,
Tamara Bain,Chillabit,seed,
Christopher Dobbing,Cambridge Mask Co,seed,
Erick Lee,Selfycart,seed,
Sahle Hashelit,Selfycart,seed,
Andrei Apanasik,Unnyhog,pre_seed,
Margarita Belorukova,Unnyhog,pre_seed,
Pavel Ignatov,Unnyhog,pre_seed,
Nupur Mehta,RigPlenish,seed,
Tejaswi Sagiraju,RigPlenish,seed,
Patrick Quade,Dinesafe.org,seed,
Brian Gitt,Pando,seed,
Omar Aguirre,Pando,seed,
Ashwin Amurthur,GTRACK Technologies,seed,
Teddy Guenin,GTRACK Technologies,seed,
Hunter Scott,Ohm,seed,
Dan Gillespie,Redspread,pre_seed,
Mackenzie Burnett,Redspread,pre_seed,
Jiarui Li,Bot Orange,seed,
Yuan Gao,Bot Orange,seed,
James Steinberg,Shotput,seed,
Praful Mathur,Shotput,seed,
Alex Burton,Monthli,pre_seed,
Darrick Brown,Monthli,pre_seed,
Shane Dosch,Monthli,pre_seed,
Vikram Rangraj,Dropleaf,seed,
Zi Guo,Dropleaf,seed,
Puneet Kumar,Supr Daily,seed,
Rohit Jain,Supr Daily,seed,
Shreyas Nagdawane,Supr Daily,seed,
Brian Gitt,UtilityScore,seed,
Max Veytsman,Appcanary,seed,
Phillip Mendonça-Vieira,Appcanary,seed,
Mark Godfrey,Shred Video,seed,
Mike Allen,Shred Video,seed,
Peng Lei,Terark,seed,
Xinyuan Fu,Terark,seed,
Boris Lipchin,Airmada,seed,
Dan Danay,Airmada,seed,
Ryan MacArthur,Traversal Networks,seed,
Jake Beyer,Halolife,pre_seed,
Sam Bolgert,Halolife,pre_seed,
Artem Ptashnick,Chatfuel,seed,
Dmitry Dumik,Chatfuel,seed,
Awni Hannun,Mindori,seed,
Chris Lengerich,Mindori,seed,
Simon Huang,Xberts,seed,
Steven Huang,Xberts,seed,
Daniel Barabander,Haywheel,seed,
Mykel Pereira,Haywheel,seed,
Amir Ghazvinian,Interstate Analytics,pre_seed,
Andre Gharakhanian,Interstate Analytics,pre_seed,
Jamie Quint,Interstate Analytics,pre_seed,
Luke Miles,Restocks,pre_seed,
Star Simpson,ThereCraft,seed,
David Chan,Patchwork Security,seed,
Shamiq Islam,Patchwork Security,seed,
Chris Wood,Tab,seed,
Chris Wood,Tab,seed,
Mark Datta,Tab,seed,
Erik Schultink,Worklytics,seed,
Philip Arkcoll,Worklytics,seed,
Jake Seip,Compgun,pre_seed,
Tim Sze,Compgun,pre_seed,
Harry Zhou,jEugene,seed,
Tapa Ghosh,Vathys,seed,
Chisom Ebinama,Envyl,pre_seed,
Kwadwo Nyarko,Envyl,pre_seed,
Perry Ogwuche,Envyl,pre_seed,
Tochukwu Okoro,Envyl,pre_seed,
Bruno Didier,MobyDish,seed,
Jiarui Li,JuziBot,seed,
Peggy Grigus Mangot,SparkGift,seed,
Tia Gao,SparkGift,seed,
Ranko Sredojevic,Numericcal,seed,
Shaoyi Cheng,Numericcal,seed,
Zach Thigpen,Numericcal,seed,
Mathew Pregasen,Quickcard,seed,
Rikhav Shah,Quickcard,seed,
J. Z.,Povio App,seed,
Matevz Petek,Povio App,seed,
S. K.,Povio App,seed,
Vu Tran,Color Dating,seed,
Fraser Atkins,SalesSift,seed,
Josh Bowyer,SalesSift,seed,
Jason Tsai,Maderight,seed,
Kent Mori,Maderight,seed,
Kevin Chan,Maderight,seed,
Dustyn Williams,DoseDr,seed,
John Sanders,DoseDr,seed,
Marlon Castillo,DoseDr,seed,
Jack Kreindler,Klarismo,seed,
Marcus Foster,Klarismo,seed,
Sebastian Chakrit Punyaratabandhu Bhakdi,X-ZELL,seed,
Dave Yen,Roomblocker,seed,
Michael Wang,Roomblocker,seed,
Armando Solbes,Skydropx,series_b,
Daniel Michael Alvarado,Skydropx,series_b,
Oscar Victorin,Skydropx,series_b,
Tavo Zambrano,Skydropx,series_b,
Abdon Nacif,Nexu,series_b,
Fernando Gómez Arriola,Nexu,series_b,
Warren Philbey,Nexu,series_b,
Alok Tayi,TetraScience,series_b,
Salvatore Savo,TetraScience,series_b,
Siping Wang,TetraScience,series_b,
Daniel Lopretto,Meter Feeder,seed,
Jim Gibbs,Meter Feeder,seed,
Ryan Brodie,Muzz,series_a,
Shahzad Younas,Muzz,series_a,
Nick Carson,PAKIBLE,seed,
Phillip Akhzar,PAKIBLE,seed,
Samantha Friedman,Luminist,seed,
Storm Stillman,Luminist,seed,
Will Olsen,Luminist,seed,
Jas Grewal,CareSkore,seed,
Puneet Grewal,CareSkore,seed,
Blake Scholl,Boom Supersonic,series_a,
Joe Wilding,Boom Supersonic,series_a,
Joshua Krall,Boom Supersonic,series_a,
Abhinai Srivastava,Mashgin,series_b,
Mukul Dhankhar,Mashgin,series_b,
Corey Centen,Bodyport,series_a,
Sarah Smith,Bodyport,series_a,
Ashley Wong Tsui,Gemnote,seed,
Diane Liu,Gemnote,seed,
Edward Benson,Cloudstitch,seed,
Jake Lau,Cloudstitch,seed,
Scott J. Wolf,Volt Health,seed,
Andrew Ninh,Docbot,series_a,
Jason Samarasena,Docbot,series_a,
Tyler Dao,Docbot,series_a,
William Karnes,Docbot,series_a,
Andrew Ng,Priime,seed,
Arthur Chang,Priime,seed,
Joe Pestro,Priime,seed,
Loren Baxter,Priime,seed,
Aaron Caswell,Serica,seed,
Karl Keefer,Serica,seed,
Taariq Lewis,Serica,seed,
Ryan Chan,UpKeep,series_b,
Kong Pham,Jumpcut,seed,
Peter Lu,Jumpcut,seed,
Michael Garbade,Education Ecosystem,seed,
Cheng Lu,Raven Tech,series_a,
Rui Xi,Raven Tech,series_a,
Yiming Wu,Raven Tech,series_a,
Alexander Farrill,Open Listings,series_a,
Judd Schoenholtz,Open Listings,series_a,
Peter Sugihara,Open Listings,series_a,
Vu Tran,SlideMail,seed,
Atinuke Idowu,Termii,seed,
Ayomide Awe,Termii,seed,
Emmanuel Gbolade,Termii,seed,
Ekaterina Damer,Prolific,series_a,
Jim Moodie,Prolific,series_a,
Phelim Bradley,Prolific,series_a,
Max Nussenbaum,Castle,series_a,
Scott Lowe,Castle,series_a,
Tim Dingman,Castle,series_a,
Andrew Song,Magic Instruments,seed,
Brian Fan,Magic Instruments,seed,
Mark Liebman,Magic Instruments,seed,
Arnaud Camus,Impraise,series_a,
Bas Kohnke,Impraise,series_a,
Filipe Dobreira,Impraise,series_a,
Steffen Maier,Impraise,series_a,
Samuel Ferry,Flex Productions,seed,
Mike Romano,Lendsnap,seed,
Orion Parrott,Lendsnap,seed,
Maran Nelson,Clara Labs,series_a,
Michael Akilian,Clara Labs,series_a,
Moataz Soliman,Instabug,series_b,
Omar Gabr,Instabug,series_b,
Kemar Newell,Flip,seed,
Ethan Oren Perlstein,Perlara,series_a,
Henry Perlstein,Perlara,series_a,
Gonzalo Ucar Rodriguez,Hogaru,seed,
Matteo Cera,Hogaru,seed,
Oscar Peña,Hogaru,seed,
Diane Heiser,Notable Labs,series_b,
Matt De Silva,Notable Labs,series_b,
Pete Quinzio,Notable Labs,series_b,
Transon Nguyen,Notable Labs,series_b,
Smiti Deorah,AdvantageClub.ai,seed,
Sourabh Deorah,AdvantageClub.ai,seed,
Joseph Cohen,Universe,series_b,
Bhavuk Kaul,Plate IQ,series_b,
Ram Jayaraman,Plate IQ,series_b,
Gabriel Dillon,ReadMe,series_a,
Gregory Koberger,ReadMe,series_a,
Barbora P Howell,TrueClaim,pre_seed,
Bobby (Robert) Bayer,TrueClaim,pre_seed,
Chris Davlantes,Reach,series_b,
Michael Heinrich,Garten,series_a,
Berk Çebi,Zeplin,seed,
Ismail Ceylan,Zeplin,seed,
Merih Akar,Zeplin,seed,
Pelin Kenez,Zeplin,seed,
Derek Greenfield,iMicrobes,seed,
Elizabeth Clarke,iMicrobes,seed,
Noah Helman,iMicrobes,seed,
Joe Doliner,Pachyderm,series_b,
Joey Zwicker,Pachyderm,series_b,
Ayde Soto,SimpleCitizen,seed,
Brady Stoddard,SimpleCitizen,seed,
Sam Stoddard,SimpleCitizen,seed,
Alexander Belanger,Porter,seed,
Justin Rhee,Porter,seed,
Trevor Shim,Porter,seed,
Jessica Taggart,VOIQ,seed,
Oscar Daniel Fuentes,VOIQ,seed,
Ricardo Garcia-Amaya,VOIQ,seed,
Keiran Olivares Whitaker,Entocycle,series_a,
Julio Guzmán,AgendaPro,series_a,
Matías Ulloa,AgendaPro,series_a,
Nicolás Rossi,AgendaPro,series_a,
Sebastián Hevia,AgendaPro,series_a,
Eric Blondeel,Kenota Health,series_a,
Moufeed Kaddoura,Kenota Health,series_a,
Chris Nicholson,Pathmind,series_a,
Fraser Kelton,Koko,pre_seed,
Kareem Kouddous,Koko,pre_seed,
Robert R. Morris,Koko,pre_seed,
Eric Kreutzer,Lugg,seed,
Jordan Brown,Lugg,seed,
Colton Voege,Mimir,seed,
Jacobi Petrucciani,Mimir,seed,
Prahasith Veluvolu,Mimir,seed,
Kyle Boulay,Bus.com,series_b,
Wolf Kohlberg,Bus.com,series_b,
Aboud Jardaneh,SpotAngels,seed,
Hamza Ouazzani Chahdi,SpotAngels,seed,
Mehdi Sqalli,SpotAngels,seed,
Amir Manji,Tenjin,seed,
Christopher Farm,Tenjin,seed,
Adam Gibson,Skymind,series_a,
Chris Nicholson,Skymind,series_a,
Pratap Ranade,Kimono Labs,seed,
Ryan Rowe,Kimono Labs,seed,
James Greco,Direct Match,series_a,
Kristi Neller,Direct Match,series_a,
Brian Merritt,Seed,seed,
Ryan Hildebrand,Seed,seed,
Adam Spector,LiftIgniter,series_a,
Indraneel Mukherjee,LiftIgniter,series_a,
Gabe Wilcox,MineralSoft,series_a,
Jon Parker,MineralSoft,series_a,
Guillemette Dejean,UpLabs,seed,
Matthieu Aussaguel,UpLabs,seed,
Jourdan Urbach,Portal,seed,
Dana Lee,ExceptionALLY,seed,
Rayford Davis,ExceptionALLY,seed,
Verlin Henderson,ExceptionALLY,seed,
Eric Glyman,Paribus,seed,
Karim Atiyeh,Paribus,seed,
Josh Yudaken,Smyte,series_a,
Julian Tempelsman,Smyte,series_a,
Pete Hunt,Smyte,series_a,
Ignacio Belieres,EPIC AEROSPACE,seed,
Doug Peltz,Mystery Science,seed,
Keith Schacht,Mystery Science,seed,
Akbar Thobhani,SFOX,series_b,
George Melika,SFOX,series_b,
Adam Roberts,Paid,seed,
Ryan Jackson,Paid,seed,
Aschkan Abdul-Malek,AlemHealth,seed,
Sajjad Kamal,AlemHealth,seed,
Aaron Frank,Final,series_a,
Andrew Dietrich,Final,series_a,
Ben Apel,Final,series_a,
Matt Rothstein,Final,series_a,
Angel Say,InsiteVR,seed,
Russell Varriale,InsiteVR,seed,
Chris Maddox,Seneca Systems,seed,
Nick DeMonner,Seneca Systems,seed,
Ankita Ghoshal,Reebeez,seed,
Brian Hur,VetPronto,seed,
Joe Waltman,VetPronto,seed,
Katherine van Ekert,VetPronto,seed,
Soren Berg,VetPronto,seed,
Julia Kirshner,zPREDICTA,seed,
Mukti Parikh,zPREDICTA,seed,
Anna Santeramo,STYLEBEE,pre_seed,
Mohamed Ezzat,Lynks,pre_seed,
Moustafa Eid,Lynks,pre_seed,
Sidra Qasim,Markhor,seed,
Waqas Ali,Markhor,seed,
Matt Lenhard,LendEDU,seed,
Nate Matherson,LendEDU,seed,
Chiara McPhee,Bizzy,seed,
Jennifer Kessler,Bizzy,seed,
Feridun Mert Celebi,PatientBank,seed,
Graham Kaemmer,PatientBank,seed,
Kevin Grassi,PatientBank,seed,
Paul Fletcher-Hill,PatientBank,seed,
Donald Pinkus,Blockspring,seed,
Jason Tokoph,Blockspring,seed,
Paul Katsen,Blockspring,seed,
Jorge Fuentes,Slingshow,seed,
Nilay Modi,Slingshow,seed,
Brian Law,Covetly,pre_seed,
George Baker,Covetly,pre_seed,
Kenny Lai,Covetly,pre_seed,
Reid Thomas Nahm,Covetly,pre_seed,
Mohammad Mithani,Instavest,seed,
Saleem S. Khatri,Instavest,seed,
Zain Allarakhia,Instavest,seed,
Shuming Xu,Coolstar,series_a,
Xiaotong Lin,Coolstar,series_a,
Denis Vilar,Pulpix,seed,
Sabry Otmani,Pulpix,seed,
Anis Abdeddine,WaystoCap,seed,
Aziz Jaouhari Tissafi,WaystoCap,seed,
Mehdi Daoui,WaystoCap,seed,
Niama El Bassunie,WaystoCap,seed,
Moksha Srivastava,WheelStreet,seed,
Pranay Shrivastava,WheelStreet,seed,
Pranshu Maheshwari,Prayas Analytics,seed,
Yash Kothari,Prayas Analytics,seed,
Jack Danger Canty,Opsolutely,seed,
Kate Heddleston,Opsolutely,seed,
Rachel Myers,Opsolutely,seed,
Kyle Killion,Suiteness,series_a,
Robbie Bhathal,Suiteness,series_a,
Stephen Caudill,Suiteness,series_a,
Neal Kemp,Women.com,seed,
Susan Johnson,Women.com,seed,
Dominik Thalmann,Sphere Secure Workspace,seed,
Kubi Mensah,Sphere Secure Workspace,seed,
Philip Gasslander,Sphere Secure Workspace,seed,
Jasen Lew,Glowing,seed,
Parag Arora,Glowing,seed,
Austin Steed,PickTrace,series_b,
Harrison Steed,PickTrace,series_b,
Fahim Aziz,Backpack,seed,
Sakib Sauro,Backpack,seed,
Elliot Hevel,TRAC,pre_seed,
Griffin Kelly,TRAC,pre_seed,
Lona Alia,Style Lend,seed,
Chris Meyer,StartClosing,seed,
Ryan Nichols,StartClosing,seed,
Wen Sang,Smarking,seed,
Jeremy Yamaguchi,Lawn Love,seed,
Yvonne Lin,MerryMint,seed,
Francisco Tolmasky,RunKit,seed,
Ross Boucher,RunKit,seed,
Cody Stoltman,The Sails Company,seed,
Irl Nathan,The Sails Company,seed,
Mike McNeil,The Sails Company,seed,
Scott Gress,The Sails Company,seed,
Chris Upjohn,MagicBus,series_a,
Jason Kraft,MagicBus,series_a,
Ray Wu,MagicBus,series_a,
Colton Pierson,Assembly,seed,
Jon Friedman,Assembly,seed,
Akhil Lodha,Sliced Investing,seed,
Michael Furlong,Sliced Investing,seed,
Jaimal Soni,BuildScience,seed,
Xitij Ritesh Patel,BuildScience,seed,
Arad Rostampour,Zenamins,seed,
Michael Savaiano,Vernox Labs,seed,
Vinayak Nagpal,Vernox Labs,seed,
Neil Mathew,Placenote,seed,
Prasenjit Mukherjee,Placenote,seed,
Yan Ma,Placenote,seed,
Andrew McCalister,Kickpay,seed,
Arbab Khan,Kickpay,seed,
Sean Watters,Kickpay,seed,
Stefano Bernardi,Kickpay,seed,
Syed Ali,Kickpay,seed,
Andy Rink,Lully,seed,
Varun Boriah,Lully,seed,
Damian Sowers,Level Frames,seed,
Josh Hubball,Level Frames,seed,
Jeni Axline,Parenthoods,seed,
Siobhan Quinn,Parenthoods,seed,
Edward Lando,GovPredict,seed,
Emil Pitkin,GovPredict,seed,
Neal Kemp,GovPredict,seed,
Steve Johnston,GovPredict,seed,
Justin Goldman,Zoomer,seed,
Robert Shedd,Zoomer,seed,
Gordon Wintrob,StackLead,seed,
Ted Tomlinson,StackLead,seed,
Ali Zahid,Vanhawks,seed,
Sohaib Zahid,Vanhawks,seed,
Charles-Eric Gascon,Spoil,seed,
Traf ‎,Spoil,seed,
Tristan Zier,Zen99,seed,
Yan Lhert,Zen99,seed,
Chris Nguyen,PushMarket,seed,
Lee Liu,PushMarket,seed,
Austin Vedder,Shift Messenger,seed,
Matt Tognetti,Shift Messenger,seed,
Dan Lin,HauteDay,seed,
Michael Witz,HauteDay,seed,
Broderick McClinton,Local Lift,seed,
Eric Sonnier,Local Lift,seed,
Matthew Christen,Local Lift,seed,
Max Kolysh,Zinc Save,seed,
Ali Çevik,VizeraLabs,seed,
Mert Kucuk,VizeraLabs,seed,
Aboud Jardaneh,Vatler,seed,
Hamza Chahdi,Vatler,seed,
Thomas Cottin,Vatler,seed,
Darwin Lo,Wink Health,seed,
Alain Meier,Cognito,seed,
