company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
Alai,https://www.crunchbase.com/organization/alai-67ce,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/getalai ,,https://twitter.com/getalai,"Anmol Sood, Krishna Gupta","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Praxos,https://www.crunchbase.com/organization/praxos,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/praxos-intelligence,,,"Lucas Urbisaia, Soheil Sadabadi","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
Sero AI,https://www.crunchbase.com/organization/sero-ai,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-07-06,500000.0,1.0,https://www.linkedin.com/company/seroai,,,Ankur Rustagi,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software"
Autotab,https://www.crunchbase.com/organization/autotab,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,1.0,https://www.linkedin.com/company/autotab-ai/,,,Jonas Nelle,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Fastgen,https://www.crunchbase.com/organization/fastgen-2b5f,500000.0,6.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,3.0,https://www.linkedin.com/company/fastgenhq,,https://twitter.com/FastgenHQ,"Constantin Schreiber, David Nordhausen, Mike Mahlkow","Information Technology, Software"
Glaze,https://www.crunchbase.com/organization/glaze-a997,500000.0,2.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/shopglaze/,,https://twitter.com/shopglaze,"Maggie Zhang, Pearl Li, Savannah Liu","Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Data and Analytics, Design, Science and Engineering, Software"
BetterBasket,https://www.crunchbase.com/organization/betterbasket,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/betterbasket,,,"Leon Zhang, Vagelis Viskadouros","Commerce and Shopping, Food and Beverage, Other"
Soundry AI,https://www.crunchbase.com/organization/soundry-ai,500000.0,2.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,3.0,https://www.linkedin.com/company/soundry-ai ,https://www.facebook.com/people/Soundry-AI/100095149913991,https://twitter.com/SoundryAI,"Diandre Ruiz, Justin Parus, Mark Buckler","Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Media and Entertainment, Science and Engineering, Software"
Parasale,https://www.crunchbase.com/organization/parasale,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/parasale/,,,"Jet Zhou, Josh Valdez","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software"
Quivr,https://www.crunchbase.com/organization/quivr-9189,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,3.0,https://www.linkedin.com/company/getquivr/,,https://twitter.com/quivr_brain,"Antoine Dewez, Brian Laleye, Stan Girard","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Autumn Labs,https://www.crunchbase.com/organization/autumn-labs,500000.0,,500000.0,,2023-01-01,,,2,active,2.0,c_00001_00010,600000.0,2,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/autumnlabs-io/,,,"Harsh Bhatt, Prathik Muppidi, Sam Monga","Hardware, Science and Engineering, Software"
AiFlow,https://www.crunchbase.com/organization/aiflow,500000.0,9.0,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/aiflow-inc,,https://twitter.com/aiflow_inc,"Josh Gardner, Nicholas Manske","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
KoalaOps,https://www.crunchbase.com/organization/koalaops,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,4.0,https://www.linkedin.com/company/koala-ops,,,"Eyal Dulberg, Nadav Erell, Oded Regev, Roy Libman","Information Technology, Software"
DGI Apparel,https://www.crunchbase.com/organization/dgi-apparel,500000.0,,500000.0,,2023-01-01,,,3,closed,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/dgi-apparel/,,,"Daniel R. Shkreli, Grant Fuhr, Ian Hinkley","Clothing and Apparel, Commerce and Shopping, Other"
Baserun,https://www.crunchbase.com/organization/baserun,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,1.0,https://www.linkedin.com/company/baserun/,,https://twitter.com/baserunai,Effy Zhang,"Apps, Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software"
Viva Labs,https://www.crunchbase.com/organization/viva-labs-303e,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-03-29,500000.0,2.0,https://www.linkedin.com/company/viva-labs-ai/,,https://x.com/VivaDubs,"Varun Jain, Vishal Jain","Content and Publishing, Information Technology, Media and Entertainment, Software, Video"
Arcane,https://www.crunchbase.com/organization/arcane-d41d,500000.0,,500000.0,,2023-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,2.0,,,,"Lucas Switzer, Rohan Mehta","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Hemingway,https://www.crunchbase.com/organization/hemingway-edad,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/hemingway-ai,,,"Rohit Chaparala, Sam Detjen","Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software"
Nanograb,https://www.crunchbase.com/organization/nanograb,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/94221598/,,https://x.com/nanograb,"Christopher Lau, Debesh Mandal, Shanil Panara","Biotechnology, Health Care, Science and Engineering"
Offstream,https://www.crunchbase.com/organization/offstream,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/useoffstream/,,https://twitter.com/OffstreamIO,"Varsha Walsh, Zach Janicki","Information Technology, Other, Sustainability"
Overlap,https://www.crunchbase.com/organization/overlap-6a0c,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/joinoverlap/,,,"Casey Traina, EricBuzz Rubenstein, Jonathan Baer","Artificial Intelligence (AI), Data and Analytics, Information Technology, Media and Entertainment, Other, Science and Engineering, Software"
DIME,https://www.crunchbase.com/organization/dime-4c48,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/dime-manufacturing/,,,"Akash Kumar, Ashish Bajaj","Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software"
Wattson Health,https://www.crunchbase.com/organization/wattson-health,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/wattson-health,,https://twitter.com/wattsonhealth,"Cleophus Robinson IV, Justin Spitz","Apps, Information Technology, Software"
Baseplate,https://www.crunchbase.com/organization/baseplate-08f2,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/baseplateai,,https://twitter.com/trybaseplate,"Andrew Luo, Ani Gottiparthy","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Village Labs,https://www.crunchbase.com/organization/village-labs-9d59,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/village-labs-coops/,,,"Roger Cawdette, Turja Chowdhury","Administrative Services, Financial Services, Information Technology"
Empower,https://www.crunchbase.com/organization/empower-4e48,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/empower-dev/,,,"Daiyi Yang, Yulong Liu","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Sizeless,https://www.crunchbase.com/organization/sizeless,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/sizeless-ai/,,,"Cornelius von Einem, Roger Belsunce","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Tegon,https://www.crunchbase.com/organization/tegon-eb76,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/tegon-ai/,,https://twitter.com/tegonhq,"Harshith Mullapudi, Manik Aggarwal, Manoj Reddy","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
LaunchFlow,https://www.crunchbase.com/organization/launchflow,500000.0,1.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,3.0,https://www.linkedin.com/company/launchflow-inc,,,"Caleb Van Dyke, Joshua Tanke, Spencer Forman","Information Technology, Software"
Numo,https://www.crunchbase.com/organization/numo-8766,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/numoinc/,,https://twitter.com/numoinc,"Derrick Wolbert, Q. Carlson, Reuben Balik","Financial Services, Payments"
Upfront,https://www.crunchbase.com/organization/upfront-7d3e,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/knowupfront,,https://twitter.com/KnowUpfront,"Andrew Hoskins, Thomas Stephens",Energy
Wuri,https://www.crunchbase.com/organization/wuri,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/teamwuri/,,,"Akshay Megharaj, Pratik Gangwal","Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software"
PocketPod,https://www.crunchbase.com/organization/pocketpod,500000.0,,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/pocketpod/about,,https://twitter.com/pocketpodapp,"Davis Palmie, Ross Cefalu","Information Technology, Media and Entertainment, Music and Audio"
BabylonAI,https://www.crunchbase.com/organization/babylonai,800000.0,1.0,800000.0,,2023-01-01,,,5,active,1.0,c_00001_00010,800000.0,1,pre_seed,2023-04-05,800000.0,2.0,https://www.linkedin.com/company/babylonai,,https://twitter.com/thebabylonai,"Ahmad Roumie, Rangel Milushev","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software"
Can of Soup,https://www.crunchbase.com/organization/can-of-soup,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/can-of-soup/,,https://twitter.com/canofsoup_inc,"Eric Meier, Gabriel Birnbaum","Information Technology, Internet Services, Software"
Biocartesian,https://www.crunchbase.com/organization/biocartesian,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/biocartesian/,,,"Ian Dardani, Jess Li","Biotechnology, Health Care, Other, Science and Engineering"
Finbar,https://www.crunchbase.com/organization/finbar-35d0,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,2.0,https://www.linkedin.com/company/fin-bar/,,,"Edward Huang, Robin Gan","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
Texel.ai,https://www.crunchbase.com/organization/texel-ai,500000.0,2.0,500000.0,,2023-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/texel-ai,,https://twitter.com/texel_ai,"Eli Semory, Rahul Sheth","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Raz,https://www.crunchbase.com/organization/raz-7856,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/raz-ai/,,https://x.com/razform,"Alex Luis, Rob Haber","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Weavel,https://www.crunchbase.com/organization/weavel,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/weavel/,,https://x.com/weaveldotai,"Andrew (Sounho) Chung, Hyun Jie Jung, Junyoung Park","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software"
TrendUp,https://www.crunchbase.com/organization/trendup,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,1.0,https://www.linkedin.com/company/trendupaiinc,,https://twitter.com/TrendUpAI,Tim Jang,"Apps, Artificial Intelligence (AI), Data and Analytics, Mobile, Science and Engineering, Software"
Stitch Technologies,https://www.crunchbase.com/organization/stitch-technologies-6eef,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/stitch-tech,,,"Raj Dosanjh, Till Kern",Software
VaultPay,https://www.crunchbase.com/organization/vaultpay-983a,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/getvaultpay,,,"Christel Ilaka, Ntambwa Basambombo","Financial Services, Other, Payments, Software"
Mango Health,https://www.crunchbase.com/organization/mango-health-1713,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/getmangohealth,,,"Jamison Mercurio, Zachary Gittelman","Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Science and Engineering, Software"
Lifelike,https://www.crunchbase.com/organization/lifelike-a5d9,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/lifelike-app/,,,"Alec Xiang, Jonathan Yin","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
DioxusLabs,https://www.crunchbase.com/organization/dioxuslabs,500000.0,,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,2,pre_seed,2023-06-22,500000.0,1.0,https://www.linkedin.com/company/dioxus-labs,,https://twitter.com/dioxuslabs,Jonathan Kelley,Software
Kontractify,https://www.crunchbase.com/organization/kontractify,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,seed,2024-02-27,500000.0,3.0,https://www.linkedin.com/company/kontractifyhq,,,"Aidan Lee, Anand Nanduri, Justin May","Privacy and Security, Software"
Velorum Therapeutics,https://www.crunchbase.com/organization/velorum-therapeutics,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/velorumtx,,https://twitter.com/velorumtx,"Parsa Modareszadeh, Pouya Modareszadeh","Biotechnology, Science and Engineering"
CodeParrot,https://www.crunchbase.com/organization/codeparrot-57b1,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/codeparrotai,,,"Royal Jain, Vedant Agarwala",Software
Upstream,https://www.crunchbase.com/organization/upstream-c868,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-08-25,500000.0,2.0,https://www.linkedin.com/company/upstreamdo/,,https://x.com/upstream_do,"Jonathan Tiret, Louis Lecat","Information Technology, Internet Services, Messaging and Telecommunications, Software"
Slicker,https://www.crunchbase.com/organization/slicker-48d5,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/slicker,,https://twitter.com/slickerhq,"Dani Penev, Ivan Valkov","Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Science and Engineering, Software"
Glimmer,https://www.crunchbase.com/organization/glimmer-245a,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/glimmerhq/,,,"Arman Rafati, Praneeth Guduguntla","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Vectorview,https://www.crunchbase.com/organization/vectorview,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/vectorview,,,"Emil Fröberg, Lukas Petersson","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
